acceptingOrders,acceptingOrdersTimestamp,active,approved,archived,automaticallyActive,bestAsk,bestBid,clearBookOnStart,clobRewards,clobTokenIds,closed,competitive,conditionId,createdAt,customLiveness,cyom,deploying,deployingTimestamp,description,enableOrderBook,endDate,endDateIso,eventStartTime,event_slug,event_tags,event_title,featured,feesEnabled,funded,groupItemThreshold,groupItemTitle,hasReviewedDates,holdingRewardsEnabled,icon,id,image,lastTradePrice,liquidity,liquidityClob,liquidityNum,manualActivation,marketMakerAddress,negRisk,negRiskMarketID,negRiskOther,negRiskRequestID,new,oneDayPriceChange,oneHourPriceChange,oneMonthPriceChange,oneWeekPriceChange,orderMinSize,orderPriceMinTickSize,outcomePrices,outcomes,pagerDutyNotificationEnabled,pendingDeployment,question,questionID,ready,requiresTranslation,resolutionSource,resolvedBy,restricted,rewardsMaxSpread,rewardsMinSize,rfqEnabled,seriesColor,showGmpOutcome,showGmpSeries,slug,spread,startDate,startDateIso,submitted_by,umaBond,umaResolutionStatuses,umaReward,updatedAt,volume,volume1mo,volume1moClob,volume1wk,volume1wkClob,volume1yr,volume1yrClob,volume24hr,volume24hrClob,volumeClob,volumeNum,polymarket_url
True,2025-11-13T20:10:32Z,True,True,False,True,0.79,0.51,True,,"[""63325372453891129070046826280666940563292829448499564235274978384421154193189"", ""9759461269321815391777706872331279605684627216894893546089562822585477166162""]",False,0.7041564792176039,0x590733a087d9e14aa053182b38573b22ae45cd257bb11119de537ad5ce44f088,2025-11-13T19:51:07.4811Z,0,False,False,2025-11-13T20:01:16.152522Z,"This market will resolve to ""Yes"" if the government of any sovereign UN member state announces between November 13, 3:00 PM ET and December 31, 2026, 11:59 PM ET that they bought Bitcoin for the first time. Otherwise, this market will resolve to ""No"".

This announcement can pertain to a first purchase of Bitcoin outside of the timeframe of this market (e.g. if a country announces it made its first purchase of Bitcoin prior to this market's timeframe, but the announcement is made within the timeframe, this market will resolve to ""Yes"").

A qualifying purchase requires a relevant country take direct custody over the Bitcoin they purchase. Buying into investment vehicles, ETFs, etc., which do not constitute a direct purchase of Bitcoin, will not qualify.

The primary resolution source will be official announcements from the governments of any purchasing UN member state, however a consensus of credible reporting will also be used.",True,2026-12-31T00:00:00Z,2026-12-31,,will-a-new-country-buy-bitcoin-by-184,"['Crypto', 'Finance', 'Politics', 'Bitcoin']",Will a new country buy Bitcoin by...?,False,False,False,2,"December 31, 2026",True,False,https://polymarket-upload.s3.us-east-2.amazonaws.com/btcun.png,681147,https://polymarket-upload.s3.us-east-2.amazonaws.com/btcun.png,0.68,1717.6057,1717.6057,1717.6057,False,,False,,False,,False,-0.035,,0.08,0.125,5,0.01,"[""0.65"", ""0.35""]","[""Yes"", ""No""]",False,False,"Will a new country buy Bitcoin by December 31, 2026?",0xb5b95c7ee57b84718aa8f7013cd64a367239f35e721f6005171e5da45c71dcda,False,False,,0x65070BE91477460D8A7AeEb94ef92fe056C2f2A7,True,0,0,False,,False,False,will-a-new-country-buy-bitcoin-by-december-31-2026-135,0.28,2025-11-13T20:10:53.997985Z,2025-11-13,0x91430CaD2d3975766499717fA0D66A78D814E5c5,500,[],5,2026-01-02T14:01:48.287619Z,178.612515,171.507255,171.507255,32.3476,32.3476,178.612515,178.612515,,,178.612515,178.612515,https://polymarket.com/event/will-a-new-country-buy-bitcoin-by-184
True,2025-11-13T20:10:32Z,True,True,False,True,0.84,0.31,True,,"[""64496724413667630767107555606417758519552149151983432242284671355914482085096"", ""102139218841534213951069354987199452896981962374280321960181007343459700747649""]",False,0.46737103791174645,0xabbcf4b109800ea512cbe08aa5efe734131855da2847fcb497d763778de4f654,2025-11-13T19:51:06.803985Z,0,False,False,2025-11-13T20:01:16.143318Z,"This market will resolve to ""Yes"" if the government of any sovereign UN member state announces between November 13, 3:00 PM ET and June 30, 2026, 11:59 PM ET that they bought Bitcoin for the first time. Otherwise, this market will resolve to ""No"".

This announcement can pertain to a first purchase of Bitcoin outside of the timeframe of this market (e.g. if a country announces it made its first purchase of Bitcoin prior to this market's timeframe, but the announcement is made within the timeframe, this market will resolve to ""Yes"").

A qualifying purchase requires a relevant country take direct custody over the Bitcoin they purchase. Buying into investment vehicles, ETFs, etc., which do not constitute a direct purchase of Bitcoin, will not qualify.

The primary resolution source will be official announcements from the governments of any purchasing UN member state, however a consensus of credible reporting will also be used.",True,2026-06-30T00:00:00Z,2026-06-30,,will-a-new-country-buy-bitcoin-by-184,"['Crypto', 'Finance', 'Politics', 'Bitcoin']",Will a new country buy Bitcoin by...?,False,False,False,1,"June 30, 2026",True,False,https://polymarket-upload.s3.us-east-2.amazonaws.com/btcun.png,681146,https://polymarket-upload.s3.us-east-2.amazonaws.com/btcun.png,0.31,1168.3424,1168.3424,1168.3424,False,,False,,False,,False,-0.035,,0.035,-0.035,5,0.01,"[""0.575"", ""0.425""]","[""Yes"", ""No""]",False,False,"Will a new country buy Bitcoin by June 30, 2026?",0x3721ba305a6f8d158bb51cd57971ff91ac43786bf286d9316791ae0c846a7fda,False,False,,0x65070BE91477460D8A7AeEb94ef92fe056C2f2A7,True,0,0,False,,False,False,will-a-new-country-buy-bitcoin-by-june-30-2026-493,0.53,2025-11-13T20:10:54.252698Z,2025-11-13,0x91430CaD2d3975766499717fA0D66A78D814E5c5,500,[],5,2026-01-02T14:00:54.18878Z,111.287022,83.975402,83.975402,14.418426,14.418426,111.287022,111.287022,14.418426,14.418426,111.287022,111.287022,https://polymarket.com/event/will-a-new-country-buy-bitcoin-by-184
True,2025-11-24T19:06:59Z,True,True,False,True,0.1,0.08,True,,"[""61368943128255287414565270336856615453000675377332178800733742873558311943412"", ""96993471854400156408670527613150944443359272190785251193551242374636006072800""]",False,0.856091088091773,0xac32e73aa9e0dae801d88d4f81efd2ef3fa0f04b815f3a0e74426f0762e668cd,2025-11-24T18:55:06.799534Z,0,False,False,2025-11-24T19:06:23.741657Z,"This market will immediately resolve to ""Yes"" if any Binance 1 minute candle for Bitcoin (BTC/USDT) between November 24, 2025, 14:00 and December 31, 2026, 23:59 in the ET timezone has a final ""High"" price equal to or greater than the price specified in the title. Otherwise, this market will resolve to ""No.""

The resolution source for this market is Binance, specifically the BTC/USDT ""High"" prices available at https://www.binance.com/en/trade/BTC_USDT, with the chart settings on ""1m"" for one-minute candles selected on the top bar.

Please note that the outcome of this market depends solely on the price data from the Binance BTC/USDT trading pair. Prices from other exchanges, different trading pairs, or spot markets will not be considered for the resolution of this market.",True,2027-01-01T05:00:00Z,2027-01-01,,what-price-will-bitcoin-hit-before-2027,"['Bitcoin', 'Yearly', 'Hit Price', 'Crypto Prices', 'Crypto']",What price will Bitcoin hit before 2027?,False,False,False,1,"↑ 200,000",True,False,https://polymarket-upload.s3.us-east-2.amazonaws.com/BTC+fullsize.png,701486,https://polymarket-upload.s3.us-east-2.amazonaws.com/BTC+fullsize.png,0.09,128956.1476,128956.1476,128956.1476,False,,False,,False,,False,-0.01,,-0.045,-0.025,5,0.01,"[""0.09"", ""0.91""]","[""Yes"", ""No""]",False,False,"Will Bitcoin reach $200,000 by December 31, 2026?",0x4502a67b79672efd903e54025173ae1bb7c2da0fea13e86d10309d836fbceb0e,False,False,,0x65070BE91477460D8A7AeEb94ef92fe056C2f2A7,True,0,0,False,,False,False,will-bitcoin-reach-200000-by-december-31-2026-752,0.02,2025-11-24T19:07:20.933Z,2025-11-24,0x91430CaD2d3975766499717fA0D66A78D814E5c5,500,[],5,2026-01-02T14:04:03.699761Z,203480.961536,197455.81414099998,197455.81414099998,105854.591366,105854.591366,199850.054305,199850.054305,70955.475165,70955.475165,203480.961536,203480.961536,https://polymarket.com/event/what-price-will-bitcoin-hit-before-2027
True,2025-11-24T19:06:57Z,True,True,False,True,0.12,0.11,True,,"[""74565691184914883284595890202312045107598400454020809925536957708002527360857"", ""100648871187681650041002285233301788584021004206651813214647764762464088008351""]",False,0.8709094471902284,0x799c35de1e5f3ebd75053643e020e6df9e9a3f477e3d6066eb0a8565f65d547f,2025-11-24T18:55:07.963731Z,0,False,False,2025-11-24T19:06:23.738671Z,"This market will immediately resolve to ""Yes"" if any Binance 1 minute candle for Bitcoin (BTC/USDT) between November 24, 2025, 14:00 and December 31, 2026, 23:59 in the ET timezone has a final ""High"" price equal to or greater than the price specified in the title. Otherwise, this market will resolve to ""No.""

The resolution source for this market is Binance, specifically the BTC/USDT ""High"" prices available at https://www.binance.com/en/trade/BTC_USDT, with the chart settings on ""1m"" for one-minute candles selected on the top bar.

Please note that the outcome of this market depends solely on the price data from the Binance BTC/USDT trading pair. Prices from other exchanges, different trading pairs, or spot markets will not be considered for the resolution of this market.",True,2027-01-01T05:00:00Z,2027-01-01,,what-price-will-bitcoin-hit-before-2027,"['Bitcoin', 'Yearly', 'Hit Price', 'Crypto Prices', 'Crypto']",What price will Bitcoin hit before 2027?,False,False,False,3,"↑ 180,000",True,False,https://polymarket-upload.s3.us-east-2.amazonaws.com/BTC+fullsize.png,701488,https://polymarket-upload.s3.us-east-2.amazonaws.com/BTC+fullsize.png,0.12,112663.2587,112663.2587,112663.2587,False,,False,,False,,False,-0.025,,-0.1,-0.04,5,0.01,"[""0.115"", ""0.885""]","[""Yes"", ""No""]",False,False,"Will Bitcoin reach $180,000 by December 31, 2026?",0x41218e910ed8ca2b597043d45c8383fe93accb5cefef3f84e036b4d45dd642c3,False,False,,0x65070BE91477460D8A7AeEb94ef92fe056C2f2A7,True,0,0,False,,False,False,will-bitcoin-reach-180000-by-december-31-2026-629,0.01,2025-11-24T19:07:20.018Z,2025-11-24,0x91430CaD2d3975766499717fA0D66A78D814E5c5,500,[],5,2026-01-02T14:00:40.336109Z,56938.481456,55538.572796,55538.572796,22435.168109,22435.168109,56858.148124,56858.148124,12943.594325,12943.594325,56938.481456,56938.481456,https://polymarket.com/event/what-price-will-bitcoin-hit-before-2027
True,2025-11-24T19:06:53Z,True,True,False,True,0.15,0.14,True,,"[""82383148892491951057986758727379275490538136042110607950765593149629854993897"", ""76803677654662369423401526996593319593052274118670807871700313758063944314185""]",False,0.8880797495615106,0x472c9035786b390c08e674fc60bddda488957e1b8aecad3f5480cc531a0754b0,2025-11-24T18:55:09.064227Z,0,False,False,2025-11-24T19:06:22.606974Z,"This market will immediately resolve to ""Yes"" if any Binance 1 minute candle for Bitcoin (BTC/USDT) between November 24, 2025, 14:00 and December 31, 2026, 23:59 in the ET timezone has a final ""High"" price equal to or greater than the price specified in the title. Otherwise, this market will resolve to ""No.""

The resolution source for this market is Binance, specifically the BTC/USDT ""High"" prices available at https://www.binance.com/en/trade/BTC_USDT, with the chart settings on ""1m"" for one-minute candles selected on the top bar.

Please note that the outcome of this market depends solely on the price data from the Binance BTC/USDT trading pair. Prices from other exchanges, different trading pairs, or spot markets will not be considered for the resolution of this market.",True,2027-01-01T05:00:00Z,2027-01-01,,what-price-will-bitcoin-hit-before-2027,"['Bitcoin', 'Yearly', 'Hit Price', 'Crypto Prices', 'Crypto']",What price will Bitcoin hit before 2027?,False,False,False,5,"↑ 160,000",True,False,https://polymarket-upload.s3.us-east-2.amazonaws.com/BTC+fullsize.png,701490,https://polymarket-upload.s3.us-east-2.amazonaws.com/BTC+fullsize.png,0.15,94593.359,94593.359,94593.359,False,,False,,False,,False,-0.04,,-0.115,-0.045,5,0.01,"[""0.145"", ""0.855""]","[""Yes"", ""No""]",False,False,"Will Bitcoin reach $160,000 by December 31, 2026?",0x31f33699938753a81ed3484796a635b010333f57e64473eaaf094a81ebbe6eeb,False,False,,0x65070BE91477460D8A7AeEb94ef92fe056C2f2A7,True,0,0,False,,False,False,will-bitcoin-reach-160000-by-december-31-2026-934,0.01,2025-11-24T19:07:14.876Z,2025-11-24,0x91430CaD2d3975766499717fA0D66A78D814E5c5,500,[],5,2026-01-02T14:04:19.697274Z,85483.300993,67746.51422600001,67746.51422600001,39920.693048,39920.693048,76726.23368100003,76726.23368100003,37162.739125,37162.739125,85483.300993,85483.300993,https://polymarket.com/event/what-price-will-bitcoin-hit-before-2027
True,2025-11-24T19:06:53Z,True,True,False,True,0.29,0.26,True,,"[""71296910957902084356560391757722633648005498400799774895345285101862220728868"", ""70543103071492972645151283689391729699226843216132833577173691542490654530110""]",False,0.9518143961927424,0xf0a4c0bc8a8162f0ac95b5a5af7fa665d20a19ca0db03b9117514dafc695f15e,2025-11-24T18:55:10.052048Z,0,False,False,2025-11-24T19:06:22.61221Z,"This market will immediately resolve to ""Yes"" if any Binance 1 minute candle for Bitcoin (BTC/USDT) between November 24, 2025, 14:00 and December 31, 2026, 23:59 in the ET timezone has a final ""High"" price equal to or greater than the price specified in the title. Otherwise, this market will resolve to ""No.""

The resolution source for this market is Binance, specifically the BTC/USDT ""High"" prices available at https://www.binance.com/en/trade/BTC_USDT, with the chart settings on ""1m"" for one-minute candles selected on the top bar.

Please note that the outcome of this market depends solely on the price data from the Binance BTC/USDT trading pair. Prices from other exchanges, different trading pairs, or spot markets will not be considered for the resolution of this market.",True,2027-01-01T05:00:00Z,2027-01-01,,what-price-will-bitcoin-hit-before-2027,"['Bitcoin', 'Yearly', 'Hit Price', 'Crypto Prices', 'Crypto']",What price will Bitcoin hit before 2027?,False,False,False,7,"↑ 140,000",True,False,https://polymarket-upload.s3.us-east-2.amazonaws.com/BTC+fullsize.png,701492,https://polymarket-upload.s3.us-east-2.amazonaws.com/BTC+fullsize.png,0.27,90337.508,90337.508,90337.508,False,,False,,False,,False,-0.015,,-0.125,-0.045,5,0.01,"[""0.275"", ""0.725""]","[""Yes"", ""No""]",False,False,"Will Bitcoin reach $140,000 by December 31, 2026?",0xa3ff687359285b675b0f4bc6223795b66d23949ff731a8b4da6177fa31403b85,False,False,,0x65070BE91477460D8A7AeEb94ef92fe056C2f2A7,True,0,0,False,,False,False,will-bitcoin-reach-140000-by-december-31-2026-131,0.03,2025-11-24T19:07:15.131Z,2025-11-24,0x91430CaD2d3975766499717fA0D66A78D814E5c5,500,[],5,2026-01-02T14:04:08.929033Z,80209.182223,70873.88038900001,70873.88038900001,17181.684971,17181.684971,71551.11868500001,71551.11868500001,9673.326728,9673.326728,80209.182223,80209.182223,https://polymarket.com/event/what-price-will-bitcoin-hit-before-2027
True,2025-11-24T19:06:57Z,True,True,False,True,0.47,0.45,True,,"[""65965214225073605704712365855887384729237451947822407248598722221769498441791"", ""23087349975908951689849809689657583268158750956541808535385269508170739441669""]",False,0.998402555910543,0xf9b6b5c3c6e07afe4aad6ed9ce4fa7545f9c2baa9f1dc632cd81a085c99acfe4,2025-11-24T18:55:11.632364Z,0,False,False,2025-11-24T19:06:23.729935Z,"This market will immediately resolve to ""Yes"" if any Binance 1 minute candle for Bitcoin (BTC/USDT) between November 24, 2025, 14:00 and December 31, 2026, 23:59 in the ET timezone has a final ""High"" price equal to or greater than the price specified in the title. Otherwise, this market will resolve to ""No.""

The resolution source for this market is Binance, specifically the BTC/USDT ""High"" prices available at https://www.binance.com/en/trade/BTC_USDT, with the chart settings on ""1m"" for one-minute candles selected on the top bar.

Please note that the outcome of this market depends solely on the price data from the Binance BTC/USDT trading pair. Prices from other exchanges, different trading pairs, or spot markets will not be considered for the resolution of this market.",True,2027-01-01T05:00:00Z,2027-01-01,,what-price-will-bitcoin-hit-before-2027,"['Bitcoin', 'Yearly', 'Hit Price', 'Crypto Prices', 'Crypto']",What price will Bitcoin hit before 2027?,False,False,False,9,"↑ 120,000",True,False,https://polymarket-upload.s3.us-east-2.amazonaws.com/BTC+fullsize.png,701494,https://polymarket-upload.s3.us-east-2.amazonaws.com/BTC+fullsize.png,0.47,70327.7359,70327.7359,70327.7359,False,,False,,False,,False,-0.015,,-0.16,-0.055,5,0.01,"[""0.46"", ""0.54""]","[""Yes"", ""No""]",False,False,"Will Bitcoin reach $120,000 by December 31, 2026?",0xa61f0166fe3ffb1347babd376efe3c62c8d9084a4e1e8a3ac83527626f5b85ea,False,False,,0x65070BE91477460D8A7AeEb94ef92fe056C2f2A7,True,0,0,False,,False,False,will-bitcoin-reach-120000-by-december-31-2026-625,0.02,2025-11-24T19:07:18.998Z,2025-11-24,0x91430CaD2d3975766499717fA0D66A78D814E5c5,500,[],5,2026-01-02T14:02:40.151581Z,68027.02948,63561.47869599999,63561.47869599999,40461.79878899999,40461.79878899999,67338.217144,67338.217144,26225.751995000006,26225.751995000006,68027.02948,68027.02948,https://polymarket.com/event/what-price-will-bitcoin-hit-before-2027
True,2025-11-24T19:06:55Z,True,True,False,True,0.82,0.8,True,,"[""56078938060096976448086754249497300447360333783952000147427828224794011030104"", ""11291662904897713174667903388388696640643610556195928998276904135282270136756""]",False,0.9123255177447313,0xdaa4866bae18be58c5a79d2aeeffd035ec78f1bb49dbd88f72993997778a990f,2025-11-24T18:55:12.725029Z,0,False,False,2025-11-24T19:06:23.727362Z,"This market will immediately resolve to ""Yes"" if any Binance 1 minute candle for Bitcoin (BTC/USDT) between November 24, 2025, 14:00 and December 31, 2026, 23:59 in the ET timezone has a final ""High"" price equal to or greater than the price specified in the title. Otherwise, this market will resolve to ""No.""

The resolution source for this market is Binance, specifically the BTC/USDT ""High"" prices available at https://www.binance.com/en/trade/BTC_USDT, with the chart settings on ""1m"" for one-minute candles selected on the top bar.

Please note that the outcome of this market depends solely on the price data from the Binance BTC/USDT trading pair. Prices from other exchanges, different trading pairs, or spot markets will not be considered for the resolution of this market.",True,2027-01-01T05:00:00Z,2027-01-01,,what-price-will-bitcoin-hit-before-2027,"['Bitcoin', 'Yearly', 'Hit Price', 'Crypto Prices', 'Crypto']",What price will Bitcoin hit before 2027?,False,False,False,11,"↑ 100,000",True,False,https://polymarket-upload.s3.us-east-2.amazonaws.com/BTC+fullsize.png,701496,https://polymarket-upload.s3.us-east-2.amazonaws.com/BTC+fullsize.png,0.82,70808.55,70808.55,70808.55,False,,False,,False,,False,0.015,,-0.045,0.005,5,0.01,"[""0.81"", ""0.19""]","[""Yes"", ""No""]",False,False,"Will Bitcoin reach $100,000 by December 31, 2026?",0x3c9be67d4b90291760ac3bffc1f9470a1966e5c1f3e99131333170e3469bd023,False,False,,0x65070BE91477460D8A7AeEb94ef92fe056C2f2A7,True,0,0,False,,False,False,will-bitcoin-reach-100000-by-december-31-2026-571,0.02,2025-11-24T19:07:17.691Z,2025-11-24,0x91430CaD2d3975766499717fA0D66A78D814E5c5,500,[],5,2026-01-02T14:00:49.48256Z,75945.97623,65250.63580800001,65250.63580800001,25387.205373,25387.205373,70309.89168,70309.89168,14301.424522000001,14301.424522000001,75945.97623,75945.97623,https://polymarket.com/event/what-price-will-bitcoin-hit-before-2027
True,2025-11-24T19:06:57Z,True,True,False,True,0.57,0.54,True,,"[""9459955723729000168415965497880658848525081015841723965956909276964376998953"", ""86424601363750542098423174154312209475747483462395501499153165752923218205480""]",False,0.9969841230278408,0xc72ad4bb4de75c1b745c3135c52d6451f910c1161d7be60a37e9db0e96ffc533,2025-11-24T18:55:14.705887Z,0,False,False,2025-11-24T19:06:23.724476Z,"This market will immediately resolve to ""Yes"" if any Binance 1 minute candle for Bitcoin (BTC/USDT) between November 24, 2025, 14:00 and December 31, 2026, 23:59 in the ET timezone has a final ""Low"" price equal to or lower than the price specified in the title. Otherwise, this market will resolve to ""No.""

The resolution source for this market is Binance, specifically the BTC/USDT ""Low"" prices available at https://www.binance.com/en/trade/BTC_USDT, with the chart settings on ""1m"" for one-minute candles selected on the top bar.

Please note that the outcome of this market depends solely on the price data from the Binance BTC/USDT trading pair. Prices from other exchanges, different trading pairs, or spot markets will not be considered for the resolution of this market.
",True,2027-01-01T05:00:00Z,2027-01-01,,what-price-will-bitcoin-hit-before-2027,"['Bitcoin', 'Yearly', 'Hit Price', 'Crypto Prices', 'Crypto']",What price will Bitcoin hit before 2027?,False,False,False,15,"↓ 65,000",True,False,https://polymarket-upload.s3.us-east-2.amazonaws.com/BTC+fullsize.png,701500,https://polymarket-upload.s3.us-east-2.amazonaws.com/BTC+fullsize.png,0.54,71964.2397,71964.2397,71964.2397,False,,False,,False,,False,-0.02,,-0.03,-0.035,5,0.01,"[""0.555"", ""0.445""]","[""Yes"", ""No""]",False,False,"Will Bitcoin dip to $65,000 by December 31, 2026?",0x1cbd17d834b10bf3f8ca0961ddc5d0d6dce299e2a4613e887eaf99a67be8c45b,False,False,,0x65070BE91477460D8A7AeEb94ef92fe056C2f2A7,True,0,0,False,,False,False,will-bitcoin-dip-to-65000-by-december-31-2026-175,0.03,2025-11-24T19:07:19.509Z,2025-11-24,0x91430CaD2d3975766499717fA0D66A78D814E5c5,500,[],5,2026-01-02T14:01:37.213866Z,302453.50932,191436.97708299995,191436.97708299995,94193.057299,94193.057299,297045.83515500015,297045.83515500015,59920.469707,59920.469707,302453.50932,302453.50932,https://polymarket.com/event/what-price-will-bitcoin-hit-before-2027
True,2025-11-24T19:06:53Z,True,True,False,True,0.2,0.19,True,,"[""9894510651052373088408067031031513212801618531203062911959630395716258202132"", ""20326394798700413571801660749437036272627203479853632032510011746755865615562""]",False,0.9148921570869833,0x024b68f77bfc019341ee3db8f57c103334e4b9430bba4746d8c94aafd8b36fee,2025-11-24T18:55:15.691034Z,0,False,False,2025-11-24T19:06:22.622851Z,"This market will immediately resolve to ""Yes"" if any Binance 1 minute candle for Bitcoin (BTC/USDT) between November 24, 2025, 14:00 and December 31, 2026, 23:59 in the ET timezone has a final ""Low"" price equal to or lower than the price specified in the title. Otherwise, this market will resolve to ""No.""

The resolution source for this market is Binance, specifically the BTC/USDT ""Low"" prices available at https://www.binance.com/en/trade/BTC_USDT, with the chart settings on ""1m"" for one-minute candles selected on the top bar.

Please note that the outcome of this market depends solely on the price data from the Binance BTC/USDT trading pair. Prices from other exchanges, different trading pairs, or spot markets will not be considered for the resolution of this market.
",True,2027-01-01T05:00:00Z,2027-01-01,,what-price-will-bitcoin-hit-before-2027,"['Bitcoin', 'Yearly', 'Hit Price', 'Crypto Prices', 'Crypto']",What price will Bitcoin hit before 2027?,False,False,False,17,"↓ 45,000",True,False,https://polymarket-upload.s3.us-east-2.amazonaws.com/BTC+fullsize.png,701502,https://polymarket-upload.s3.us-east-2.amazonaws.com/BTC+fullsize.png,0.18,98986.0498,98986.0498,98986.0498,False,,False,,False,,False,-0.02,0.005,-0.07,-0.04,5,0.01,"[""0.195"", ""0.805""]","[""Yes"", ""No""]",False,False,"Will Bitcoin dip to $45,000 by December 31, 2026?",0x3de7bd315c034c3d4bbcaa2733005af5b8c24d6560ae1b5ba216513c21f725ba,False,False,,0x65070BE91477460D8A7AeEb94ef92fe056C2f2A7,True,0,0,False,,False,False,will-bitcoin-dip-to-45000-by-december-31-2026-674,0.01,2025-11-24T19:07:15.386Z,2025-11-24,0x91430CaD2d3975766499717fA0D66A78D814E5c5,500,[],5,2026-01-02T14:01:15.191958Z,246199.475525,231994.692594,231994.692594,75556.123099,75556.123099,240268.71002899998,240268.71002899998,49164.466053,49164.466053,246199.475525,246199.475525,https://polymarket.com/event/what-price-will-bitcoin-hit-before-2027
